regno,inc_total2014,exp_vol2014,exp_total2014,employees2014,volunteers2014,yrl2014,inc_total2015,exp_vol2015,exp_total2015,employees2015,volunteers2015,yrl2015,charityid,outcome,frlevystatus,_mfrlevy,frid,regtype,_mfrscrape,paid,thresh,zoom,vertical
1073015,918727,15277,830490,13,0,364,870200,15623,867922,14,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1073139,2261438,39632,1774113,26,196,364,2040700,43129,1722791,25,30,364,,,,master only (1),,,master only (1),0,0,0,100000
1073238,2944611,560561,2943457,79,700,364,2871858,572920,2858502,80,700,364,1073238,N,N,matched (3),,,master only (1),0,1,2,100000
1073254,5699094,337701,7355215,109,5,364,7297957,0,8709691,120,32,364,,,,master only (1),,,master only (1),0,1,2,100000
1073437,719554,14737,726941,20,50,364,699055,4596,719043,16,54,364,,,,master only (1),,,master only (1),0,0,0,100000
1073468,628920,20114,589297,14,15,364,807679,0,690822,24,5,364,,,,master only (1),,,master only (1),0,0,0,100000
1073523,1573779,135,1533860,0,0,364,1107318,0,1058302,0,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1073592,639403,2929,673722,11,80,364,663200,2068,682234,17,53,364,,,,master only (1),,,master only (1),0,0,0,100000
1073808,845970,9971,728139,9,14,364,1116338,21120,1060681,15,25,364,,,,master only (1),,,master only (1),0,0,0,100000
1073831,731597,36166,767534,15,1441,364,1062700,37728,1175873,18,1000,364,,,,master only (1),,,master only (1),0,0,0,100000
1073859,538549,30674,481807,12,11,364,540134,35919,608926,14,10,364,,,,master only (1),,,master only (1),0,0,0,100000
1073861,1750555,116597,804370,3,25,364,1162136,127808,1065320,4,15,364,,,,master only (1),,,master only (1),0,1,1,100000
1073880,1433102,11256,1397161,28,110,364,1458876,7851,1445497,31,80,364,,,,master only (1),id=0015800000Ykzy3AAB,FR Registered Charity,matched (3),1,0,0,100000
1073891,1354919,34898,1477614,2,0,364,1411657,34962,1470207,2,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1074032,505112,14003,495266,10,20,364,525017,14546,600282,10,30,364,,,,master only (1),,,master only (1),0,0,0,100000
1074114,2214921,187865,2019223,41,200,364,2255159,173715,2317438,49,230,364,1074114,P,P,matched (3),id=0015800000Ykv0RAAR,Levy Payer,matched (3),1,1,1,100000
1074571,7568302,172168,7799206,210,50,364,8835842,506230,8686986,270,50,364,,,,master only (1),id=0015800000YlBtLAAV,FR Registered Charity,matched (3),1,1,1,100000
1074604,535960,52800,457340,11,50,364,515585,60362,461835,10,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1074607,532823,11827,501536,0,0,364,613808,2640,650276,0,2,364,,,,master only (1),,,master only (1),0,0,0,100000
1074622,550985,483888,491928,16,0,364,527492,0,496573,19,5,364,,,,master only (1),,,master only (1),0,1,2,100000
1074655,3465551,94444,2665115,9,40,364,4628448,92528,2638028,9,40,364,,,,master only (1),,,master only (1),0,0,0,100000
1074832,676364,143302,672171,8,12,364,568656,158610,611370,8,8,364,,,,master only (1),,,master only (1),0,1,1,100000
1074840,1775522,85049,1855555,57,103,364,1707083,35665,1751720,45,109,364,,,,master only (1),,,master only (1),0,0,0,100000
1074874,988451,25509,1065886,18,0,364,1105490,19138,945662,20,5,364,,,,master only (1),,,master only (1),0,0,0,100000
1074937,1723318,108107,2224988,10,5000,364,1663139,78526,1757119,8,5000,364,1074937,P,P,matched (3),id=0015800000Yl971AAB,Levy Payer,matched (3),1,1,1,100000
1074958,2542793,707568,2466317,42,200,364,2733658,629133,2362784,43,200,364,1074958,P,P,matched (3),id=0015800000ReNC7AAN,Levy Payer,matched (3),1,1,2,100000
1075028,3021423,93829,2724925,65,256,364,2978060,111680,2934278,61,160,364,,,,master only (1),,,master only (1),0,0,0,100000
1075032,9973009,276252,10269552,19,0,364,10561437,296579,10445500,18,0,364,1075032,P,P,matched (3),id=0015800000XLSEEAA5,Levy Payer,matched (3),1,1,2,100000
1075037,521120,98294,596509,8,37,364,725218,119646,657155,8,30,364,,,,master only (1),id=0015800000YkzEbAAJ,FR Registered Charity,matched (3),1,0,0,100000
1075109,723656,171071,647161,4,18,364,690836,205542,548148,3,12,364,1075109,P,P,matched (3),id=0015800000YkucXAAR,Levy Payer,matched (3),1,1,1,100000
1075120,3388142,62440,2420142,9,100,364,3714717,63122,2767435,9,60,364,,,,master only (1),,,master only (1),0,0,0,100000
1075180,1551768,8013,1578690,22,10,364,1666090,50746,1678796,23,10,364,,,,master only (1),,,master only (1),0,0,0,100000
1075261,765576,689952,707047,40,0,364,615030,0,688508,25,0,364,,,,master only (1),,,master only (1),0,1,2,100000
1075268,3667053,2830,3421055,174,134,364,4386394,5305,4400029,231,160,364,,,,master only (1),,,master only (1),0,0,0,100000
1075317,2796824,219265,3276761,92,70,364,3291816,196284,3546960,99,60,364,1075317,P,P,matched (3),id=0015800000XLSH3AAP,Levy Payer,matched (3),1,1,2,100000
1075361,950570,202826,913004,9,568,364,1052372,226488,1013743,11,583,364,1075361,N,N,matched (3),,,master only (1),0,1,2,100000
1075405,7964286,33276,7937579,2,20,364,565967,41912,496807,2,30,364,,,,master only (1),,,master only (1),0,0,0,100000
1075464,3072749,96306,3093714,93,0,364,3301896,0,3262029,97,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1075525,1044675,404687,975094,3,0,364,1124046,515141,1057430,3,0,364,1075525,P,P,matched (3),id=0015800000XLSA0AAP,Levy Payer,matched (3),1,1,2,100000
1075597,2850337,547834,2868162,67,170,364,2729334,585625,2557415,72,170,364,1075597,P,P,matched (3),id=0015800000ReNGrAAN,Levy Payer,matched (3),1,1,2,100000
1075601,4120133,332183,3746529,81,25,364,5035165,336810,4176355,90,40,364,1075601,P,P,matched (3),id=0015800000XLSCDAA5,Levy Payer,matched (3),1,1,2,100000
1075641,7135513,648603,5812382,22,250,364,7990374,805073,6913276,20,130,364,1075641,P,P,matched (3),id=0015800000ReNClAAN,Levy Payer,matched (3),1,1,2,100000
1075741,8724761,4723,8828826,136,142,364,8271023,119263,9055168,124,136,364,,,,master only (1),,,master only (1),0,0,0,100000
1075789,1611737,107812,1581212,9,5000,364,2036350,104187,1809183,9,7000,364,1075789,P,P,matched (3),id=0015800000YlVVaAAN,Levy Payer,matched (3),1,1,1,100000
1075837,7048000,69000,7630000,216,100,364,7319000,88000,8109000,230,100,364,,,,master only (1),id=0015800000YlSqyAAF,FR Registered Charity,matched (3),1,0,0,100000
1075845,9059542,4636,2067995,45,6,364,2415148,3419,2046607,50,7,364,,,,master only (1),,,master only (1),0,0,0,100000
1075947,2313808,137013,2203348,56,50,364,2355235,167161,2377276,60,150,364,1075947,P,P,matched (3),id=0015800000YlW4LAAV,Levy Payer,matched (3),1,1,1,100000
1075981,936293,5546,928261,31,15,364,1004071,0,981609,27,30,364,,,,master only (1),,,master only (1),0,0,0,100000
1075995,1477890,4389,1572828,26,15,364,1363459,5034,1330374,25,44,364,,,,master only (1),,,master only (1),0,0,0,100000
1076154,1558539,31099,1519739,42,30,364,1225435,0,1221630,35,24,364,,,,master only (1),,,master only (1),0,0,0,100000
1076204,619370,570,628552,14,32,364,592917,105,558954,13,55,364,,,,master only (1),,,master only (1),0,0,0,100000
1076206,612003,994,577205,19,15,364,565523,2116,499609,16,10,364,,,,master only (1),,,master only (1),0,0,0,100000
1076235,40381000,186000,40094000,728,0,364,47435000,179000,46907000,771,0,364,1076235,P,P,matched (3),id=0015800000YkuasAAB,Levy Payer,matched (3),1,1,1,100000
1076318,708405,26866,687761,35,50,364,976354,11338,924630,48,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1076329,3823648,682549,4072130,54,121,364,3707528,821185,4226419,54,91,364,1076329,P,P,matched (3),id=0015800000ReNCWAA3,Levy Payer,matched (3),1,1,2,100000
1076356,13680850,385093,13445152,36,1,364,14269357,460650,13261223,35,1,364,,,,master only (1),,,master only (1),0,1,2,100000
1076414,3631157,168980,3961524,10,10,364,3859096,148210,3766342,13,10,364,1076414,P,P,matched (3),id=0015800000Yl9YuAAJ,Levy Payer,matched (3),1,1,1,100000
1076456,18006549,18605,17443602,266,36,364,23769924,50079,18296346,256,24,364,,,,master only (1),,,master only (1),0,0,0,100000
1076478,685065,6214,637860,10,130,364,670571,0,666458,17,120,364,,,,master only (1),,,master only (1),0,0,0,100000
1076483,17367478,247679,18005373,270,0,364,19379725,274333,18446626,276,0,364,1076483,P,P,matched (3),id=0015800000XLSFjAAP,Levy Payer,matched (3),1,1,2,100000
1076484,9571079,8807,9543651,168,0,364,9387235,8326,10217781,173,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1076494,1461388,514,1439121,13,100,364,869704,180,941744,14,100,364,,,,master only (1),,,master only (1),0,0,0,100000
1076497,1421778,134683,1627236,20,5,364,1830799,96090,1627468,22,3,364,1076497,P,P,matched (3),id=0015800000YlAkcAAF,Levy Payer,matched (3),1,1,1,100000
1076618,12177854,384040,8602205,177,0,364,9682519,377504,9530681,183,0,364,1076618,P,P,matched (3),id=0015800000XLSAXAA5,Levy Payer,matched (3),1,1,2,100000
1076658,1922622,41287,1762835,50,200,364,1943047,38173,1899083,50,200,364,,,,master only (1),,,master only (1),0,0,0,100000
1076722,5497620,203931,4988044,39,3,364,4592937,202658,4818330,38,5,364,1076722,P,P,matched (3),id=0015800000XLSI5AAP,Levy Payer,matched (3),1,1,2,100000
1076822,656844834,165069,657225355,14156,9,364,785578950,1484834,758803630,16082,6,364,,,,master only (1),,,master only (1),0,1,1,100000
1076889,1085108,4745,1194332,40,96,364,1401570,1926,1462391,50,72,364,,,,master only (1),,,master only (1),0,0,0,100000
1076958,3907000,431000,3335000,82,200,364,4061000,499000,3920000,89,200,364,1076958,P,P,matched (3),id=0015800000XLS9EAAX,Levy Payer,matched (3),1,1,2,100000
1076981,532280,29404,536691,7,0,364,603108,55213,693746,7,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1076996,802158,1295,790279,26,305,364,839966,225,803224,26,323,364,,,,master only (1),,,master only (1),0,0,0,100000
1077089,14232552,3510950,13519613,56,447,364,17751837,4972071,17831732,73,736,364,1077089,P,P,matched (3),id=0015800000QM6T5AAL,Levy Payer,matched (3),1,1,2,100000
1077097,3267302,42468,2589691,75,260,364,3074969,63256,2444239,69,271,364,,,,master only (1),,,master only (1),0,0,0,100000
1077106,7640019,173523,7668241,225,48,364,9376828,0,8966526,115,26,364,1077106,P,P,matched (3),id=0015800000YlQGXAA3,Levy Payer,matched (3),1,1,1,100000
1077139,1476306,97890,1490264,19,100,364,1736576,96214,1749960,20,207,364,,,,master only (1),,,master only (1),0,0,0,100000
1077187,660853,19536,593896,10,62,364,632450,23392,626207,10,59,364,,,,master only (1),id=0015800000YlQGbAAN,FR Registered Charity,matched (3),1,0,0,100000
1077216,32181711,3349881,30904672,80,300,364,36483379,4109226,36719878,84,750,364,1077216,P,P,matched (3),id=0015800000QM6T8AAL,Levy Payer,matched (3),1,1,2,100000
1077265,99300000,7800000,96900000,1729,37750,364,106900000,8300000,104700000,1870,39300,364,1077265,P,P,matched (3),id=0015800000OJS2PAAX,Levy Payer,matched (3),1,1,2,100000
1077327,588323,25706,633245,17,54,364,575297,4468,633421,12,54,364,,,,master only (1),,,master only (1),0,0,0,100000
1077401,999158,15936,1043284,13,20,364,1158981,0,1222348,18,20,364,,,,master only (1),,,master only (1),0,0,0,100000
1077442,1220228,740609,1284275,23,70,364,1018494,594017,1056392,20,70,364,,,,master only (1),,,master only (1),0,1,2,100000
1077588,2436754,560915,2418748,59,150,364,2794339,572201,2452116,57,100,364,1077588,P,P,matched (3),id=0015800000ReNGXAA3,Levy Payer,matched (3),1,1,2,100000
1077645,609110,37657,633070,13,40,364,697201,29763,762217,13,25,364,,,,master only (1),,,master only (1),0,0,0,100000
1077722,4182000,8000,4110000,85,280,364,4984000,8000,4888000,107,161,364,,,,master only (1),,,master only (1),0,0,0,100000
1077790,529485,278389,555938,9,28,364,552062,0,534517,9,24,364,,,,master only (1),,,master only (1),0,1,2,100000
1077798,1676920,430833,1451780,44,65,364,1538190,0,1447337,43,91,364,1077798,P,P,matched (3),id=0015800000XLS9HAAX,Levy Payer,matched (3),1,1,2,100000
1077821,1218099,215500,1285640,10,40,364,1392075,174571,1447291,10,40,364,1077821,P,P,matched (3),,,master only (1),1,1,2,100000
1077863,504640,489441,505456,11,0,364,592340,0,548940,13,2,364,,,,master only (1),,,master only (1),0,1,2,100000
1077889,760802,111863,985939,47,1,364,1146735,108825,1159384,55,1,364,1077889,P,P,matched (3),id=0015800000Yl6OcAAJ,Levy Payer,matched (3),1,1,1,100000
1077893,606318,17227,528163,3,0,364,760607,15947,718299,3,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1077906,744099,35885,773744,11,9,364,585999,5865,577437,11,7,364,,,,master only (1),,,master only (1),0,0,0,100000
1077913,1897371,249629,2082160,2,0,364,1110921,70115,830432,2,0,364,1077913,P,P,matched (3),,,master only (1),1,1,2,100000
1077998,6235000,548000,4201000,42,421,364,6865000,683000,5008000,51,420,364,1077998,N,N,matched (3),,,master only (1),0,1,2,100000
1078154,4661159,1419,4164669,129,59,364,5188998,0,4897698,146,55,364,,,,master only (1),id=0015800000YlMh5AAF,FR Registered Charity,matched (3),1,0,0,100000
1078186,542901,45670,638814,14,140,364,633394,43551,694554,14,155,364,,,,master only (1),,,master only (1),0,0,0,100000
1078201,4260096,309727,3732393,71,500,364,4175149,292478,4055626,77,508,364,1078201,P,P,matched (3),id=0015800000XLSD6AAP,Levy Payer,matched (3),1,1,2,100000
1078207,2348361,17493,2117290,58,2,364,2704510,6615,2518938,57,2,364,,,,master only (1),,,master only (1),0,0,0,100000
1078271,1253764,41074,1258774,13,15,364,1468215,67319,1460599,16,30,364,,,,master only (1),id=0015800000YlHOqAAN,FR Registered Charity,matched (3),1,0,0,100000
1078287,1197841,193615,1200341,13,38,364,1379274,220228,1355134,13,51,364,1078287,P,P,matched (3),id=0015800000YlVVcAAN,Levy Payer,matched (3),1,1,1,100000
1078426,3629753,35984,848170,6,6,364,1167904,0,951943,7,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1078461,12979000,191000,12034000,149,45,364,13680000,0,12504000,182,0,364,1078461,P,P,matched (3),id=0015800000Yl8dmAAB,Levy Payer,matched (3),1,1,1,100000
1078488,3243338,188383,2562543,6,0,364,2101437,0,2411480,6,0,364,1078488,P,P,matched (3),id=0015800000YlEfLAAV,Levy Payer,matched (3),1,1,1,100000
1078489,3582465,135342,3172604,4,15,364,3679549,207154,3291868,1,12,364,1078489,P,P,matched (3),id=0015800000YlStNAAV,Levy Payer,matched (3),1,1,1,100000
1078496,1407201,240,1397127,30,15,364,1389518,153,1358518,33,7,364,,,,master only (1),,,master only (1),0,0,0,100000
1078508,1423096,36256,1318180,14,250,364,1226216,0,1209113,14,200,364,,,,master only (1),,,master only (1),0,0,0,100000
1078558,630152,2695,599254,20,112,364,773166,2702,737971,28,158,364,,,,master only (1),,,master only (1),0,0,0,100000
1078595,1799331,974523,1687253,15,2,364,1632446,1026024,1739435,17,2,364,,,,master only (1),,,master only (1),0,1,2,100000
1078636,512117,40926,405130,9,5200,364,507021,49732,642772,10,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1078666,952590,114007,1744748,3,33,364,804236,180318,1771540,5,0,364,1078666,P,P,matched (3),id=0015800000YlStZAAV,Levy Payer,matched (3),1,1,1,100000
1078685,6431345,917159,3430049,14,90,364,7128764,796766,3262272,15,118,364,1078685,P,P,matched (3),id=0015800000ReNADAA3,Levy Payer,matched (3),1,1,2,100000
1078728,4771000,8526,4694000,90,100,364,4268000,15983,4409000,85,50,364,,,,master only (1),,,master only (1),0,0,0,100000
1078768,732808,111603,666281,9,0,364,756450,63738,689632,7,0,364,,,,master only (1),,,master only (1),0,1,1,100000
1078832,5618103,226468,5656022,105,0,363,5966458,225639,6247378,110,0,363,1078832,N,N,matched (3),,,master only (1),0,1,2,100000
1078837,650819,45095,760335,11,68,364,831720,65670,709310,11,45,364,,,,master only (1),,,master only (1),0,0,0,100000
1078956,2729664,433529,2169177,17,104,364,3032323,420635,2289477,18,93,364,1078956,P,P,matched (3),id=0015800000XLS99AAH,Levy Payer,matched (3),1,1,2,100000
1079049,10806000,3293000,10123000,82,473,364,12113000,3962000,12032000,89,547,364,1079049,P,P,matched (3),id=0015800000QM6TAAA1,Levy Payer,matched (3),1,1,2,100000
1079121,513351,19161,454521,2,70,364,565099,8469,515739,2,40,364,,,,master only (1),,,master only (1),0,0,0,100000
1079124,3026654,430912,3020741,2,0,364,2951546,431557,2958871,2,0,364,1079124,P,P,matched (3),id=0015800000XLS9GAAX,Levy Payer,matched (3),1,1,2,100000
1079214,1355504,10044,1280088,42,10,364,1069683,12467,1298537,53,10,364,,,,master only (1),,,master only (1),0,0,0,100000
1079311,700230,10437,715947,11,6,364,807628,6708,740763,11,34,364,,,,master only (1),,,master only (1),0,0,0,100000
1079316,767246,114646,673719,16,35,364,870508,112203,848937,17,30,364,1079316,P,P,matched (3),id=0015800000YkvnBAAR,Levy Payer,matched (3),1,1,1,100000
1079353,679223,61840,754344,7,5,364,726372,21542,722718,6,5,364,,,,master only (1),,,master only (1),0,0,0,100000
1079358,3116566,270135,3425337,31,5,364,4970193,369952,4433549,28,6,364,1079358,P,P,matched (3),id=0015800000XLSEUAA5,Levy Payer,matched (3),1,1,2,100000
1079385,1432324,153704,1069352,7,1,364,1095613,192635,1123592,7,2,364,1079385,P,P,matched (3),id=0015800000YlXpSAAV,Levy Payer,matched (3),1,1,1,100000
1079552,7444088,35383,8029930,117,2,364,7504783,0,7922957,117,3,364,,,,master only (1),,,master only (1),0,0,0,100000
1079570,8878813,17029,8983065,209,150,364,12558687,14456,12437198,262,168,364,,,,master only (1),,,master only (1),0,0,0,100000
1079593,1219750,25169,1056517,31,0,364,1158410,11655,1092458,31,0,364,,,,master only (1),,,master only (1),0,0,0,100000
1079599,1296285,134232,1711325,34,0,364,1609132,66641,1409623,23,5,364,,,,master only (1),,,master only (1),0,1,1,100000
1079638,1270530,325163,1398893,44,320,364,1218572,350742,1435740,31,92,364,1079638,P,P,matched (3),id=0015800000XLSCVAA5,Levy Payer,matched (3),1,1,2,100000
1079675,60583000,6915000,63517000,1202,6000,364,66026000,6403000,63063000,1115,6000,364,1079675,P,P,matched (3),id=0015800000OJS2WAAX,Levy Payer,matched (3),1,1,2,100000
1079691,1271860,10428,1243611,55,90,364,1254616,11687,1255308,50,85,364,,,,master only (1),,,master only (1),0,0,0,100000
1079730,1282733,42421,1191102,6,100,364,1207147,24857,1208729,6,86,364,,,,master only (1),,,master only (1),0,0,0,100000
1079752,5485677,387420,5261925,115,15,364,4923974,373497,3791317,65,15,364,1079752,N,N,matched (3),,,master only (1),0,1,2,100000
1079754,2403020,6068,1793397,34,0,364,2658936,15981,1943440,30,9,364,,,,master only (1),,,master only (1),0,0,0,100000
1079764,11416574,196012,4022075,85,400,364,13283470,223746,5416812,92,400,364,1079764,P,P,matched (3),id=0015800000Ykz1DAAR,Levy Payer,matched (3),1,1,1,100000
1079796,7213699,172873,4096185,35,350,364,5716417,189609,4698611,35,400,364,1079796,P,P,matched (3),id=0015800000YlMkeAAF,Levy Payer,matched (3),1,1,1,100000
